Institution Name,Main Office,Branch Name,Established Date (MMDDYYY),Acquired Date(MMDDYYY),Street Address,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
Citi Bank,0,des plaines and kinzie branch,11 de junio de 2008,,330 N DESPLAINES ST,Cook,IL,60661,41.88715,-87.64443,18905,26999,41449,58133,70207,82107,95226
Citi Bank,0,chicago trust branch,7 de enero de 2003,11/13/2004,3 BANK ONE PLAZA,Cook,IL,60670,41.88132,-87.67087,821992,996863,1102509,9461,14467,18830,7475
Citi Bank,0,cumberland and lawrence banking center branch,04/14/2004,11/13/2004,5050 NORTH CUMBERLAND AVENUE,Cook,IL,60706,41.97196,-87.83667,50870,57566,72018,82400,148473,160916,179203
Citi Bank,0,norridge banking center branch,12 de diciembre de 2009,,4223 NORTH HARLEM AVENUE,Cook,IL,60706,41.95687,-87.80719,45914,60454,79546,100954,118271,136012,153013
Citi Bank,0,galewood plaza branch,12/17/2003,11/13/2004,6612 WEST NORTH AVENUE,Cook,IL,60707,41.90921,-87.79024,18636,20080,22556,24547,25745,28652,32034
Citi Bank,0,grand and harlem branch,06/25/2004,11/13/2004,7180 WEST GRAND AVENUE,Cook,IL,60707,41.93941,-87.80676,31191,36480,48150,60811,69674,80566,90739
Citi Bank,0,niles branch,5 de enero de 1934,11/13/2004,8510 WEST GOLF ROAD,Cook,IL,60714,42.05471,-87.83853,156893,170904,200181,215970,231004,249439,278880
Citi Bank,0,niles dempster banking center branch,3 de agosto de 2004,11/13/2004,7007 WEST DEMPSTER,Cook,IL,60714,42.04072,-87.80191,44772,54247,60991,71744,79509,85459,94518
Citi Bank,0,niles - four flaggs center branch,06/23/2003,09/25/2008,"8205 W GOLF ROAD, SUITE 2",Cook,IL,60714,42.05467,-87.82943,15368,17068,21276,25778,27369,28835,33426
Citi Bank,0,greenwood & dempster tony's banking center,10 de enero de 2013,,8900 NORTH GREENWOOD AVENUE,Cook,IL,60714,42.04181,-87.8406,,,,,2312,4335,6144
Citi Bank,0,alsip banking center branch,11/17/2009,,12041 SOUTH PULASKI ROAD,Cook,IL,60803,41.67317,-87.71948,4165,9018,13927,17079,42711,47478,54206
Citi Bank,0,evergreen park banking center branch,11/16/2011,,3157 W. 95TH STREET,Cook,IL,60805,41.72066,-87.70074,,,5218,10722,14242,19997,25898
Citi Bank,0,riverdale - west 144th st branch,04/17/2006,09/25/2008,255 W 144TH STREET,Cook,IL,60827,41.6336,-87.6288,2369,2960,3862,4797,5137,6294,7071
Citi Bank,0,roscoe branch,12/18/1979,11/13/2004,11440 MAIN ST,Winnebago,IL,61073,42.42624,-89.01273,60352,62652,67453,74806,77919,81732,87867
Citi Bank,0,rockford north main branch,9 de agosto de 1965,11/13/2004,3699 NORTH MAIN STREET,Winnebago,IL,61103,42.3157,-89.07714,40190,41048,43726,48794,51965,53855,55564
Citi Bank,0,rockford downtown branch,11/28/1977,11/13/2004,401 EAST STATE STREET,Winnebago,IL,61104,42.26823,-89.08879,63852,59908,60351,60670,62366,69129,62501
Citi Bank,0,jefferson drive-up branch,7 de enero de 2002,11/13/2004,614 E JEFFERSON STREET,Winnebago,IL,61107,42.26889,-89.0845,0,0,0,0,0,0,0
Citi Bank,0,mulford branch,12/14/1854,11/13/2004,6000 EAST STATE STREET,Winnebago,IL,61108,42.26704,-88.99898,410368,348603,381521,343615,341937,309123,324626
Citi Bank,0,harrison branch,3 de abril de 1985,11/13/2004,4425 HARRISON AVENUE,Winnebago,IL,61108,42.23812,-89.03018,42070,44986,44026,47946,51402,54291,57959
Citi Bank,0,loves park branch,9 de marzo de 1974,11/13/2004,7997 NORTH ALPINE ROAD,Winnebago,IL,61111,42.33938,-89.02871,37738,39836,41436,44675,44366,47504,51260
Citi Bank,0,city line branch,6 de noviembre de 1979,11/13/2004,151 NINETEENTH AVENUE,Rock Island,IL,61265,41.49335,-90.53587,19507,20261,22932,23846,24612,25494,28408
Citi Bank,0,moline main branch,03/20/1998,11/13/2004,501 15TH STREET,Rock Island,IL,61265,41.50603,-90.51614,40202,39808,39525,42844,49015,50294,57638
Citi Bank,0,hamilton and jefferson branch,10/26/2015,,125 NE JEFFERSON AVENUE,Peoria,IL,61602,40.69306,-89.59027,,,,,,,170769
Citi Bank,0,sterling plaza-krogers branch,8 de mayo de 1996,11/13/2004,3311 STERLING AVENUE,Peoria,IL,61604,40.72711,-89.63207,7349,8771,10367,12133,14037,14920,16683
Citi Bank,0,knoxville branch,3 de diciembre de 1990,11/13/2004,7707 NORTH KNOXVILLE AVENUE,Peoria,IL,61614,40.78089,-89.60258,46566,53506,63793,69923,79197,88968,101359
Citi Bank,0,evergreen square krogers branch,02/15/1997,11/13/2004,801 WEST LAKE STREET,Peoria,IL,61614,40.73955,-89.60441,7032,8480,10280,12077,14160,15285,17046
Citi Bank,0,bloomington il main branch,5 de febrero de 1902,11/13/2004,2404 EAST OAKLAND,McLean,IL,61701,40.47372,-88.95638,138028,134617,143795,161848,187242,184926,205044
Citi Bank,0,bloomington downtown branch,05/28/1968,11/13/2004,413 E WASHINGTON,McLean,IL,61701,40.47962,-88.98981,11533,13158,14552,16931,19868,23006,26787
Citi Bank,0,west market bloomington branch,05/15/1987,11/13/2004,1703 WEST MARKET STREET,McLean,IL,61701,40.48354,-89.01793,11397,11893,13009,14558,16278,16318,17689
Citi Bank,0,urbana downtown branch,8 de noviembre de 1986,11/13/2004,405 NORTH BROADWAY,Champaign,IL,61801,40.115,-88.20757,38302,47738,53600,67360,83469,107057,127505
Citi Bank,0,champaign main branch,02/01/1899,11/13/2004,201 WEST UNIVERSITY AVENUE,Champaign,IL,61820,40.11627,-88.24522,132245,154246,156466,196952,219112,238675,288419
Citi Bank,0,county fair branch,8 de octubre de 1964,11/13/2004,303 S MATTIS AVENUE,Champaign,IL,61821,40.11409,-88.27695,78768,87919,100913,115225,125922,138431,155921
Citi Bank,0,springfield main branch,01/01/1851,11/13/2004,ONE EAST OLD STATE CAPITOL PLAZA,Sangamon,IL,62701,39.80024,-89.64861,387528,447468,472600,451685,500238,384272,395077
Citi Bank,0,north bank branch,5 de marzo de 1979,11/13/2004,"210 NORTH GRAND AVENUE, WEST",Sangamon,IL,62702,39.8161,-89.65593,25595,27099,29281,33472,32848,34141,36285
Citi Bank,0,east branch,12 de junio de 1991,11/13/2004,200 SOUTH DIRKSEN PARKWAY,Sangamon,IL,62703,39.80151,-89.60579,27338,29176,31311,34608,36832,38282,41332
Citi Bank,0,springfield west branch,7 de febrero de 1987,11/13/2004,2801 GREENBRIAR,Sangamon,IL,62704,39.77565,-89.70833,75220,72901,84683,92164,99085,118005,132516
Citi Bank,0,veterans branch,02/21/1989,11/13/2004,3783 VETERANS BOULEVARD,Jefferson,LA,70002,30.00434,-90.16791,217767,213761,224338,233660,227363,235498,239449
Citi Bank,0,severn branch,3 de enero de 1973,11/13/2004,3420 SEVERN AVENUE,Jefferson,LA,70002,30.0121,-90.15921,111140,134164,128289,139275,151852,145784,192103
Citi Bank,0,roosevelt branch,02/14/1973,11/13/2004,8923 VETERANS BOULEVARD,Jefferson,LA,70003,30.00594,-90.22787,88594,95008,103090,109006,105958,110308,108838
Citi Bank,0,bonnabel branch,06/30/1988,11/13/2004,1400 VETERANS BOULEVARD,Jefferson,LA,70005,30.00165,-90.13825,84077,83686,83909,84903,88455,93581,100937
Citi Bank,0,old metairie branch,01/21/1992,11/13/2004,1415 METAIRIE ROAD,Jefferson,LA,70005,29.98732,-90.13916,106922,108258,118113,119142,130409,137831,141793
Citi Bank,0,des allemands branch,07/16/1973,11/13/2004,259 HIGHWAY 631 EAST,Lafourche,LA,70030,29.82333,-90.47825,15952,16104,14920,15621,16073,16689,17407
Citi Bank,0,west judge perez branch,5 de enero de 1991,11/13/2004,9109 WEST JUDGE PEREZ DRIVE,St. Bernard,LA,70043,29.95141,-89.97354,122732,117688,110998,117273,112480,116091,113212
Citi Bank,0,ormond branch,07/25/1988,11/13/2004,12515 AIRLINE HIGHWAY,St. Charles,LA,70047,29.9842,-90.35102,54821,57000,60870,67054,68522,78383,86189
Citi Bank,0,terrytown branch,1 de enero de 1905,11/13/2004,2320 BELLE CHASSE,Jefferson,LA,70053,29.90248,-90.04978,106296,114879,112443,139092,140884,142035,142063
Citi Bank,0,manhattan boulevard branch,6 de mayo de 1989,11/13/2004,2340 MANHATTAN BOULEVARD,Jefferson,LA,70058,29.87948,-90.05105,87658,95280,96577,111533,114738,122797,134018
Citi Bank,0,kenner branch,01/16/1990,11/13/2004,3540 WILLIAMS BOULEVARD,Jefferson,LA,70065,30.02061,-90.23913,125833,139105,132724,152159,156146,170188,181187
Citi Bank,0,laplace branch,04/30/1989,11/13/2004,104 WEST AIRLINE HIGHWAY,St. John the Baptist,LA,70068,30.06691,-90.48082,53598,51425,52781,56663,56636,58012,62524
Citi Bank,0,marrero banking center branch,1 de mayo de 2004,11/13/2004,4100 LAPALCO BOULEVARD,Jefferson,LA,70072,29.82429,-90.1284,52504,52266,51488,61002,60827,65441,69135
Citi Bank,0,river commons branch,05/28/2014,,"4021 BEHRMAN PLACE, SUITE D",Orleans,LA,70114,29.91074,-90.01805,,,,,34,809,1024
Citi Bank,0,touro branch,12 de octubre de 1962,11/13/2004,3525 PRYTANIA STREET,Orleans,LA,70115,29.92637,-90.09248,39632,41415,40000,42192,44280,44210,46169
Citi Bank,0,prytania drive up branch,8 de septiembre de 1972,11/13/2004,4910 PRYTANIA STREET,Orleans,LA,70115,29.92452,-90.10791,8729,8859,9670,9878,9796,8885,8484
Citi Bank,0,prytania branch,1 de enero de 1922,11/13/2004,5001 PRYTANIA STREET,Orleans,LA,70115,29.92465,-90.1089,83438,87522,100364,129602,133771,145964,164529
Citi Bank,0,carrollton branch,09/26/1949,11/13/2004,2331 S CARROLLTON AVENUE,Orleans,LA,70118,29.9552,-90.121,112053,111923,116512,131264,140919,149443,154043
Citi Bank,0,broad-desoto branch,10/23/1964,11/13/2004,1425 NORTH BROAD STREET,Orleans,LA,70119,29.97679,-90.07778,40503,41275,40557,43802,45718,48964,50988
Citi Bank,0,elmwood branch,7 de mayo de 1988,11/13/2004,950 SOUTH CLEARVIEW PARKWAY,Jefferson,LA,70123,29.95769,-90.18303,150388,160726,168722,177476,189345,184851,192860
Citi Bank,0,harahan branch,1 de enero de 1922,11/13/2004,7129 JEFFERSON HIGHWAY,Jefferson,LA,70123,29.93584,-90.20066,70242,72513,73357,77972,79638,77918,81728
Citi Bank,0,harrison avenue branch,7 de junio de 1971,11/13/2004,729 HARRISON AVENUE,Orleans,LA,70124,30.00483,-90.1072,142478,140865,182937,186866,196733,204653,215563
Citi Bank,0,gentilly-woods branch,11/15/1954,11/13/2004,4525 CHEF MENTEUR HIGHWAY,Orleans,LA,70126,30.00516,-90.03719,62734,59228,58490,58586,56543,64615,63187
Citi Bank,0,lake forest branch,1 de enero de 2016,,5660 READ BLVD,Orleans,LA,70127,30.03205,-89.9726,,,,,,,94133
Citi Bank,0,royal-bienville branch,05/22/1933,11/13/2004,240 ROYAL STREET,Orleans,LA,70130,29.95438,-90.06792,37220,45845,45451,49743,53744,50828,59780
Citi Bank,0,st. charles avenue branch,08/15/1951,11/13/2004,2200 ST. CHARLES AVENUE,Orleans,LA,70130,29.93397,-90.08057,92974,102240,109622,117583,128541,140856,138299
Citi Bank,0,parc fontaine branch,12 de febrero de 1963,11/13/2004,4400 GENERAL DE GAULLE DRIVE,Orleans,LA,70131,29.91933,-90.01129,120142,128989,121221,130237,133572,142633,149999
Citi Bank,0,place st. charles branch,07/30/1990,11/13/2004,"201 ST. CHARLES, SUITE 110",Orleans,LA,70170,29.95222,-90.06985,1268070,1183852,1188361,1260663,1187058,1293992,1293817
Citi Bank,0,university-thibodaux branch,11/13/1975,11/13/2004,184 WEST MAIN STREET,Terrebonne,LA,70301,29.77427,-90.81663,36037,46468,42013,43656,49769,53339,56420
Citi Bank,0,chauvin branch,11/18/1963,11/13/2004,5444 HIGHWAY 56,Terrebonne,LA,70344,29.44466,-90.5941,26560,27981,26031,27892,26488,26699,26569
Citi Bank,0,galliano branch,1 de agosto de 1973,11/13/2004,17862 WEST MAIN,Lafourche,LA,70354,29.44104,-90.30058,32566,28492,24264,27309,42250,33588,30200
Citi Bank,0,houma main branch,1 de enero de 1904,11/13/2004,231 GABASSE STREET,Terrebonne,LA,70360,29.5984,-90.7179,65993,75068,72945,86819,93577,272749,198804
Citi Bank,0,bayou black branch,7 de diciembre de 1973,11/13/2004,1402 ST. CHARLES STREET,Terrebonne,LA,70360,29.58109,-90.7478,37347,42235,46056,50541,53777,58190,60831
Citi Bank,0,houma motorbank branch,6 de julio de 1976,11/13/2004,231 GABASSE STREET,Terrebonne,LA,70360,29.59781,-90.71758,0,0,0,0,0,0,0
Citi Bank,0,east side branch,7 de septiembre de 1962,11/13/2004,573 GRAND CAILLOU ROAD,Terrebonne,LA,70363,29.58838,-90.70307,33869,36068,36223,39345,39814,42898,41344
Citi Bank,0,prospect branch,04/15/1974,11/13/2004,9414 EAST PARK AVENUE,Terrebonne,LA,70363,29.58259,-90.65954,26520,26584,27854,30349,31700,33826,33236
Citi Bank,0,bayou blue branch,09/21/1970,11/13/2004,2046 BAYOU BLUE ROAD,Lafourche,LA,70364,29.6474,-90.68992,35281,40352,38094,38880,37606,34226,31150
Citi Bank,0,southland mall branch,07/13/1970,11/13/2004,5977 WEST PARK AVENUE,Terrebonne,LA,70364,29.6329,-90.75747,50331,53825,59468,63161,63989,65027,63753
Citi Bank,0,larose branch,09/13/1965,11/13/2004,13030 WEST MAIN STREET,Lafourche,LA,70373,29.5722,-90.3816,30423,29838,29873,35614,32199,32662,30863
Citi Bank,0,lockport branch,09/24/1931,11/13/2004,610 CRESCENT AVENUE,Lafourche,LA,70374,29.63952,-90.53854,43051,51822,50685,75440,75263,48172,46117
Citi Bank,0,raceland branch,5 de enero de 1910,11/13/2004,1624 HIGHWAY 182,Lafourche,LA,70394,29.72893,-90.59765,42235,41398,41873,42763,43991,43723,45272
Citi Bank,0,hammond wal-mart branch,10 de diciembre de 1994,11/13/2004,2799 WEST THOMAS STREET,Tangipahoa,LA,70401,30.50302,-90.49259,9510,9129,10132,11637,12895,13239,15395
Citi Bank,0,hammond branch,03/29/2006,,1916 SW RAILROAD,Tangipahoa,LA,70403,30.48348,-90.45702,23639,31630,33644,44003,58986,58910,53665
Citi Bank,0,covington branch,11/14/1988,11/13/2004,2400 NORTH HIGHWAY 190,St. Tammany,LA,70433,30.46597,-90.08428,67497,70058,85690,95952,105251,107494,106218
Citi Bank,0,boston drive-up branch,12/15/1986,11/13/2004,409 EAST BOSTON STREET,St. Tammany,LA,70433,30.47526,-90.09678,0,0,0,0,0,0,0
Citi Bank,0,flower estates banking center branch,03/14/2005,,70430 HIGHWAY 21,St. Tammany,LA,70433,30.45913,-90.12759,44258,47438,50182,55344,59811,67546,74871
Citi Bank,0,mandeville branch,4 de junio de 1988,11/13/2004,3481A EAST CAUSEWAY APPROACH,St. Tammany,LA,70448,30.37721,-90.09203,56138,57088,60649,64819,72462,71354,73997
Citi Bank,0,slidell branch,4 de junio de 1988,11/13/2004,350 GAUSE BOULEVARD,St. Tammany,LA,70458,30.28493,-89.77629,102893,104215,111723,115275,113640,120274,122000
Citi Bank,0,pontchartrain branch,4 de febrero de 1962,11/13/2004,3580 PONTCHARTRAIN BOULEVARD,St. Tammany,LA,70458,30.25659,-89.78852,58633,57309,58724,61901,60757,62697,64008
Citi Bank,0,lakewood slidell branch,03/23/1981,11/13/2004,1431 GAUSE BOULEVARD,St. Tammany,LA,70458,30.2846,-89.76069,89803,89407,92270,97039,84761,85155,88706
Citi Bank,0,east gause branch,12/18/1989,11/13/2004,1943 EAST GAUSE BOULEVARD,St. Tammany,LA,70461,30.28523,-89.74155,71257,70924,76926,80909,95638,96702,92673
Citi Bank,0,highway 22 branch,11 de diciembre de 1973,11/13/2004,3500 HIGHWAY 190,St. Tammany,LA,70471,30.38788,-90.08035,159610,175355,199823,217872,223408,228052,260023
Citi Bank,0,moss street branch,12/13/1971,11/13/2004,2510 MOSS STREET,Lafayette,LA,70501,30.25449,-92.00522,40917,43760,47093,51632,55487,59384,60120
Citi Bank,0,jefferson street branch,07/31/1891,11/13/2004,600 JEFFERSON STREET,Lafayette,LA,70501,30.22414,-92.01885,313805,317991,320249,254787,275473,257863,253224
Citi Bank,0,oil center branch,9 de abril de 1956,11/13/2004,800 PINHOOK ROAD,Lafayette,LA,70503,30.20639,-92.01227,62005,63045,71151,78369,87132,97613,99864
Citi Bank,0,broadmoorlafayette branch,11 de noviembre de 1974,11/13/2004,5233 JOHNSTON STREET,Lafayette,LA,70503,30.18217,-92.07036,76276,77704,89242,99067,105662,117767,120837
Citi Bank,0,college road albertsons branch,07/16/1993,11/13/2004,2678 JOHNSTON STREET,Lafayette,LA,70503,30.20762,-92.03799,15838,17163,16437,19315,20737,21327,21967
Citi Bank,0,winwood branch,03/18/1996,11/13/2004,2910 JOHNSTON STREET,Lafayette,LA,70503,30.2057,-92.04123,73187,76215,83060,91457,98292,102845,106135
Citi Bank,0,west university lafayette branch,9 de abril de 1956,11/13/2004,1927 WEST UNIVERSITY AVENUE,Lafayette,LA,70506,30.23061,-92.03141,23381,24554,27629,28378,29070,31008,32092
Citi Bank,0,congress branch,7 de enero de 1981,11/13/2004,3930 CONGRESS STREET,Lafayette,LA,70506,30.19874,-92.06935,54307,60617,72724,80749,86546,91257,90982
Citi Bank,0,pinhook road branch,10 de enero de 1973,11/13/2004,1911 PINHOOK ROAD,Lafayette,LA,70508,30.18844,-92.01393,44775,56255,60248,62906,68052,67654,68488
Citi Bank,0,southpark branch,11 de septiembre de 1981,11/13/2004,225 SOUTHPARK ROAD,Lafayette,LA,70508,30.16512,-91.98704,55161,59729,71160,74299,85633,93231,97980
Citi Bank,0,kaliste saloom road branch,01/13/1984,11/13/2004,1233 KALISTE SALOOM ROAD,Lafayette,LA,70508,30.17378,-92.02887,33072,36012,40778,46108,55701,65910,69865
Citi Bank,0,crossroads south albertsons branch,6 de noviembre de 1993,11/13/2004,4400 AMBASSADOR CAFFERY PARKWAY,Lafayette,LA,70508,30.15849,-92.05091,22306,25616,28712,36894,38910,41652,42153
Citi Bank,0,abbeville branch,5 de octubre de 1991,11/13/2004,500 CHARITY STREET,Vermilion,LA,70510,29.97327,-92.13124,15076,15748,15788,16355,19757,21322,22068
Citi Bank,0,broussard albertsons branch,7 de enero de 2003,11/13/2004,1210 ALBERTSON PARKWAY,Lafayette,LA,70518,30.1406,-91.95283,9476,13370,14327,16777,32851,21423,20875
Citi Bank,0,carencro branch,03/27/1965,11/13/2004,4506 N UNIVERSITY AVENUE,Lafayette,LA,70520,30.30589,-92.0494,29304,31944,36904,42324,40890,44498,44882
Citi Bank,0,southside branch,10 de septiembre de 1963,11/13/2004,1700 CENTER STREET,Iberia,LA,70560,29.98726,-91.83803,27486,26265,29432,33650,33856,35453,32557
Citi Bank,0,center street branch,7 de septiembre de 1958,11/13/2004,712 CENTER STREET,Iberia,LA,70560,29.99853,-91.82265,57202,66878,68330,71011,68841,66554,63549
Citi Bank,0,north lewis branch,12/23/1985,11/13/2004,223 NORTH LEWIS STREET,Iberia,LA,70563,,,29677,30441,27298,30478,32029,36137,39223
Citi Bank,0,north court branch,10/19/1973,11/13/2004,234 NORTH COURT STREET,St. Landry,LA,70570,30.53556,-92.08252,69794,66731,68254,67968,71420,71270,74526
Citi Bank,0,jim bowie branch,07/16/1979,11/13/2004,1737 SOUTH UNION STREET,St. Landry,LA,70570,30.51634,-92.08293,30822,31962,34467,38769,41578,44794,47340
Citi Bank,0,port barre branch,09/13/1976,11/13/2004,17791 HIGHWAY 190,St. Landry,LA,70577,30.54742,-91.9111,12534,12166,12769,13936,15147,16607,17487
Citi Bank,0,scott branch,03/20/1965,11/13/2004,5720 CAMERON STREET,Lafayette,LA,70583,30.23366,-92.09144,47855,50723,55684,64749,69674,69487,73286
Citi Bank,0,sunset branch,04/29/1977,11/13/2004,987 NAPOLEON AVENUE,St. Landry,LA,70584,30.41036,-92.0609,29382,30243,34429,34221,35989,37279,37655
Citi Bank,0,second avenue branch,09/16/1952,11/13/2004,1530 BROAD STREET,Calcasieu,LA,70601,30.22743,-93.19986,19609,18265,19049,19577,21521,26418,26300
Citi Bank,0,prien branch,9 de agosto de 1975,11/13/2004,1201 EAST PRIEN LAKE ROAD,Calcasieu,LA,70601,30.19831,-93.20417,29628,31569,31849,31787,31968,36013,38296
Citi Bank,0,lakeside plaza branch,11/13/1889,11/13/2004,127 W BROAD ST,Calcasieu,LA,70601,30.23624,-93.2209,329428,364780,377021,414244,434926,439521,355364
Citi Bank,0,northside lake charles branch,09/19/1951,11/13/2004,1001 NORTH HIGHWAY 171,Calcasieu,LA,70601,30.25043,-93.18062,16771,16018,15561,17266,21339,21258,19809
Citi Bank,0,northside drive-up branch,7 de enero de 2003,11/13/2004,1002 NORTH HIGHWAY 171,Calcasieu,LA,70601,30.22697,-93.21578,0,0,0,0,0,0,0
Citi Bank,0,nelson road branch,7 de julio de 1980,11/13/2004,4100 NELSON ROAD,Calcasieu,LA,70605,30.18344,-93.24942,46070,54198,60108,68150,77356,83457,99469
Citi Bank,0,ryan street branch,06/30/1988,11/13/2004,3701 RYAN STREET,Calcasieu,LA,70605,30.19049,-93.21848,36348,41113,43390,47499,51760,55273,58911
Citi Bank,0,lake charles wal-mart branch,12/27/1996,11/13/2004,3415 HIGHWAY 14 EAST,Calcasieu,LA,70607,30.15822,-93.15504,7767,8467,9431,9895,11840,12178,13360
Citi Bank,0,moss bluff branch,06/21/1982,11/13/2004,610 SAM HOUSTON JONES PARKWAY,Calcasieu,LA,70611,30.30066,-93.20494,20343,20736,21649,26200,28783,29635,29685
Citi Bank,0,dequincy branch,04/17/1970,11/13/2004,206 EAST FOURTH STREET,Calcasieu,LA,70633,30.45089,-93.43538,18721,18581,17863,18078,18688,18663,19766
Citi Bank,0,deridder branch,08/14/1978,11/13/2004,111 WEST SECOND STREET,Beauregard,LA,70634,30.8456,-93.28646,36201,36156,41613,44963,45963,49686,49165
Citi Bank,0,beglis parkway branch,10/23/1959,11/13/2004,915 BEGLIS PARKWAY,Calcasieu,LA,70663,30.23115,-93.35946,53458,53267,59841,62980,72847,77962,85567
Citi Bank,0,westlake mckinley branch,05/23/1955,11/13/2004,817 MCKINLEY STREET,Calcasieu,LA,70669,30.24768,-93.25616,18347,18539,19429,24115,25438,26459,27938
Citi Bank,0,baker branch,5 de febrero de 1960,11/13/2004,1702 MAIN STREET,East Baton Rouge,LA,70714,30.59236,-91.16726,28515,26391,27962,29917,31827,33939,34969
Citi Bank,0,range ave and tate rd branch,08/19/2009,,1440 S RANGE AVE,Livingston,LA,70726,30.46769,-90.95648,5128,7137,12721,18307,25192,28419,35228
